src,trg
Write a function to return the mean of numbers in a list,'\ndef cal_mean(num_list : list)->float : \n\tif num_list : \n\t\treturn sum(num_list)/len(num_list)\n\telse : \n\t\treturn None'
Write a function to return the area of a equilateral triangle,'\ndef cal_eq_triangle_area(a : float)->float : \n\tif a : \n\t\treturn (3**(1/2))*(a**2)/4\n\telse : \n\t\treturn None'
Write a function to return the area of a right angle triangle,"'\ndef cal_rt_triangle_area(base : float,height : float)->float : \n\tif base and height : \n\t\treturn (base*height)/2\n\telse : \n\t\treturn None'"
Write a function to return the cartisian distance of a point from origin,"'\ndef cal_dist_from_orign(x : float,y : float)->float : \n\treturn (x**2+y**2)**(1/2)'"
Write a function to return the cartisian distance between two points,"'\ndef cal_cart_distance(x1 : float,y1 : float,x2 : float,y2 : float)->float : \n\treturn ((x1-x2)**2+(y1-y2)**2)**(1/2)'"
Write a function to return the type roots of a quadratic equation ax**2 + bx + c = 0,"""\ndef root_type(a : float,b : float,c : float) : \n\tif b**2-4*a*c >= 0 : \n\t\treturn 'real'\n\telse : \n\t\treturn 'imaginary'"""
Write a function to return the sum of the roots of a quadratic equation ax**2 + bx + c = 0,"'\ndef sum_of_roots(a : float,c : float) : \n\tif a : \n\t\treturn c/a\n\telse : \n\t\treturn None'"
Write a function to return the product of the roots of a quadratic equation ax**2 + bx + c = 0,"'\ndef prod_of_roots(a : float,b : float) : \n\tif a : \n\t\treturn -b/a\n\telse : \n\t\treturn None'"
Write a function to return the real of the roots of a quadratic equation else return None ax**2 + bx + c = 0,"'\ndef roots_of_qad_eq(a : float,b : float,c : float) : \n\td = b**2-4*a*c\n\tif d >= 0 : \n\t\treturn (-b+(d)**(1/2))/2*a,(-b-(d)**(1/2))/2*a\n\telse : \n\t\treturn None'"
Write a function to return the profit or loss based on cost price and selling price,"""\ndef find_profit_or_loss(cp,sp) : \n\tif cp > sp : \n\t\treturn 'loss', cp-sp\n\telif cp < sp : \n\t\treturn 'profit', sp-cp\n\telse : \n\t\treturn 'no profit or loss', 0"""
Write a function to return the area of a rectangle,"'\ndef cal_area_rect(length, breadth) : \n\treturn length*breadth'"
Write a function to return the area of a square,'\ndef cal_area_square(side) : \n\treturn side**2'
Write a function to return the area of a rhombus with diagonals q1 and q2,"'\ndef cal_area_rhombus(q1,q2) : \n\treturn (q1*q2)/2'"
Write a function to return the area of a trapezium with base a base b and height h between parallel sides,"'\ndef cal_area_trapezium(a,b,h) : \n\treturn h*(a+b)/2'"
Write a function to return the area of a circle of raidus r,'\ndef cal_area_circle(r) : \n\tpi = 3.14\n\treturn pi*r**2'
Write a function to return the circumference of a circle,'\ndef cal_circumference(r) : \n\tpi = 3.14\n\treturn 2*pi*r'
Write a function to return the perimeter of a rectangle,"'\ndef cal_perimeter_rect(length, bredth) : \n\treturn 2*(length+bredth)'"
Write a function to return the perimeter of a triangle,"'\ndef cal_perimeter_triangle(s1,s2,s3) : \n\treturn s1+s2+s3'"
Write a function to return the perimeter of a square,'\ndef cal_perimeter_square(side) : \n\treturn 4*side'
Write a function to return the perimeter of an equilateral triangle,'\ndef cal_perimeter_eq_triangle(a) : \n\treturn 3*a'
Write a function to return the perimeter of a isoscales triangle,"'\ndef cal_perimeter_iso_triangle(s1,s2) : \n\treturn 2*s1+s2'"
Write a function to return the area of an ellipse,"'\ndef cal_area_ellipse(minor, major) : \n\tpi = 3.14\n\treturn pi*(minor*major)'"
Write a function to return the lateral surface area of a cylinder,"'\ndef cal_cylinder_lat_surf_area(height,radius) : \n\tpi=3.14\n\treturn 2*pi*radius*height'"
Write a function to return the curved surface area of a cone,"'\ndef cal_cone_curved_surf_area(slant_height,radius) : \n\tpi=3.14\n\treturn pi*radius*slant_height'"
Write a function to return the total surface area of a cube of side a,'\ndef cal_surface_area_cube(a) : \n\treturn 6*(a**2)'
"Write a function to return the total surface area of a cuboid of length l, bredth b and height h","'\ndef cal_surface_area_cuboid(l,b,h) : \n\treturn 2*(l*b+b*h+h*l)'"
Write a function to return the surface area of a sphere,'\ndef cal_area_sphere(radius) : \n\tpi = 3.14\n\treturn 4*pi*(radius**2)'
Write a function to return the surface area of a hemi-sphere,'\ndef cal_area_hemisphere(radius) : \n\tpi = 3.14\n\treturn 2*pi*(radius**2)'
Write a function to return the total surface area of a cylinder,"'\ndef cal_cylinder_surf_area(height,radius) : \n\tpi=3.14\n\treturn 2*pi*radius**2*+2*pi*radius*height'"
Write a function to return the lateral surface area of a cone,"'\ndef cal_cone_lateral_surf_area(height,radius) : \n\tpi=3.14\n\treturn pi*radius*(((height**2)+(radius**2))**(1/2))'"
Write a function to return the volume of a cylinder,"'\ndef cal_cylinder_volume(height, radius) : \n\tpi=3.14\n\treturn pi*(radius**2)*height'"
Write a function to return the volume of a cone,"'\ndef cal_cone_volume(height,radius) : \n\tpi=3.14\n\treturn pi*(radius**2)*height/3'"
Write a function to return the volume of a hemi sphere,'\ndef cal_hemisphere_volume(radius : float)->float : \n\tpi=3.14\n\treturn (2/3)*pi*(radius**3)'
Write a function to return the volume of a sphere,'\ndef cal_sphere_volume(radius : float)->float : \n\tpi=3.14\n\treturn (4/3)*pi*(radius**3)'
Write a function to return the volume of a cuboid,"'\ndef cal_cuboid_volume(length : float, breadth : float, height : float)->float : \n\treturn length*breadth*height'"
Write a function to return the volume of a cube,'\ndef cal_cube_volume(side : float)->float : \n\treturn side**3'
Write a function to return the speed of moving object based of distance travelled in given time,"'\ndef cal_speed(distance : float,time : float)->float : \n\treturn distance/time'"
Write a function to return the distance covered by a moving object based on speend and given time,"'\ndef cal_distance(time : float,speed : float)->float : \n\treturn time*speed'"
Write a function to return the time taken by a given of moving object based of distance travelled in given time,"'\ndef cal_time(distance : float,speed : float)->float : \n\treturn distance/speed'"
Write a function to return the torque when a force f is applied at angle thea and distance for axis of rotation to place force applied is r,"'\ndef cal_torque(force : float,theta : float,r : float)->float : \n\timport math\n\treturn force*r*math.sin(theta)'"
Write a function to return the angualr veolcity based on augualr distance travelled in radian unit and time taken,"'\ndef cal_angular_velocity(angular_dist : float,time : float)->float : \n\treturn angular_dist/time'"
Write a function to calculate the focal length of a lense buy the distance of object and distance of image from lense,"'\ndef cal_focal_length_of_lense(u : float,v : float)->float : \n\treturn (u*v)/(u+v)'"
Write a function to calculate the gravitational force between two objects of mass m1 and m2 and distance of r between them,"'\ndef cal_gforce(mass1 : float,mass2 : float, distance : float)->float : \n\tg = 6.674*(10)**(-11)\n\treturn (g*mass1*mass2)/(distance**2)'"
Write a function to calculate the current in the curcit where the resistance is R and voltage is V,"'\ndef cal_current(resistance : float, voltage : float)->float : \n\treturn voltage/resistance'"
Write a function to calculate the total capacitance of capacitors in parallel in a given list,'\ndef cal_total_cap_in_parallel(cap_list : list)->float : \n\treturn sum(cap_list)'
Write a function to calculate the total resistance of resistances in parallel in a given list,'\ndef cal_total_res_in_parallel(res_list : list)->float : \n\treturn sum([1/r for r in res_list])'
Write a function to calculate the total resistance of resistances in series in a given list,'\ndef cal_total_res_in_series(res_list : list)->float : \n\treturn sum(res_list)'
Write a function to calculate the moment of inertia of a ring of mass M and radius R,"'\ndef cal_mi_ring(mass : float,radius : float)->float : \n\treturn mass*(radius**2)'"
Write a function to calculate the moment of inertia of a sphere of mass M and radius R,"'\ndef cal_mi_sphere(mass : float,radius : float)->float : \n\treturn (7/5)*mass*(radius**2)'"
"Write a function to calculate the pressure P of ideal gas based on ideal gas equation - Volume V, and Temperatue T are given","'\ndef find_pressure_of_ideal_gas(volume : float, temp : float,n : float)->float : \n\tr = 8.3145 # gas constant R\n\treturn (n*r*temp)/volume'"
Write a function to calculate the volume V of ideal gas based on ideal gas equation Pressure P and Tempreature T given,"'\ndef find_volume_of_ideal_gas(pressure : float, temp : float,n : float)->float : \n\tr = 8.3145 # gas constant R\n\treturn (n*r*temp)/pressure'"
Write a function to calculate the Temprature T of ideal gas based on ideal gas equation Pressure P and Volume V given,"'\ndef find_temp_of_ideal_gas(pressure : float, volume : float,n : float)->float : \n\tr = 8.3145 # gas constant R\n\treturn (pressure*volume)/n*r'"
"Write a function to calculate the velocity of an object with initial velocity u, time t and acceleration a","'\ndef cal_final_velocity(initial_velocity : float,accelration : float,time : float)->float : \n\treturn initial_velocity + accelration*time'"
"Write a function to calculate the displacement of an object with initial velocity u, time t and acceleration a","'\ndef cal_displacement(initial_velocity : float,accelration : float,time : float)->float : \n\treturn initial_velocity*time + .5*accelration*(time)**2'"
Write a function to calculate amount of radioactive element left based on initial amount and half life,"'\ndef cal_half_life(initail_quatity : float, time_elapsed : float, half_life : float)->float : \n\treturn initail_quatity*((1/2)**(time_elapsed/half_life))'"
Write a function to calculate the new selling price based on discount percentage,"'\ndef cal_sp_after_discount(sp : float,discount : float)->float : \n\treturn sp*(1 - discount/100)'"
"Write a function to calculate the simple interest for principal p, rate r and time in years y","'\ndef get_si(p : float, r : float, t : float)->float : \n\treturn (p*r*t)/100'"
"Write a function to calculate the compound interest for principal p, rate r and time in years y","'\ndef get_ci(p : float, r : float, t : float, n : float)->float : \n\treturn round(p*((1+(r/(n*100)))**(n*t)) - p,2)'"
Write a function to calculate the energy released by converting mass m in kg to energy,'\ndef cal_energy_by_mass(mass : float)->float : \n\tc = 300000\n\treturn mass * (c**2)'
Write a function to calculate the kinetic energy of an object of mass m and velocity v,"'\ndef cal_ke(mass : float,velocity : float)->float : \n\treturn (mass*(velocity)**2)/2'"
Write a function to calculate the potential energy of an object of mass m at height h,"'\ndef cal_pe(mass : float,height : float)->float : \n\tg = 9.8\n\treturn (mass*g*height)'"
Write a function to calculate the electrostatic force between two charged particles with charge q1 and q2 at a distance d apart,"'\ndef cal_electrostatic_force(q1,q2,d) : \n\tk = 9*(10**9)\n\treturn (k*q1*q2)/(d**2)'"
Write a function to calculate the density given mass and volume,"'\ndef cal_density(mass,volume) : \n\treturn (mass/volume)'"
Write a function to convert the temprature celsius 'c' to fahrenheit 'f' or fahrenheit to celsius,"""\n\tdef\ttemp_converter(temp,temp_given_in\t=\t'f') : """
Return the converted temprature,"""\n\tif temp_given_in.lower() == 'f' :  # Convert to C\n\t\treturn (temp - 32) * (5/9)\n\telse :  # Convert to F\n\t\treturn (temp * 9/5) + 32"""
Python code to Get Kth Column of Matrix,"'\ndef kth_column(test_list=[[4, 5, 6], [8, 1, 10], [7, 12, 5]],k=2) : \n\tprint(""The original list is  :  "" + str(test_list))\n\tK =k\n\tres = list(zip(*test_list)[K])\n\tprint(""The Kth column of matrix is  :  "" + str(res))'"
Python Program to find sum of nested list using Recursion,"'\ntotal = 0\ndef sum_nestedlist(l) : \n\tglobal total\n\tfor j in range(len(l)) : \n\t\tif type(l[j]) == list : \n\t\t\tsum_nestedlist(l[j])\n\t\telse : \n\t\t\ttotal += l[j]\nsum_nestedlist([[1, 2, 3], [4, [5, 6]], 7])\nprint(total)'"
python program to find power of number using recursion,"'\ndef power(N, P) : \n\tif (P == 0 or P == 1) : \n\t\treturn N\n\telse : \n\t\treturn (N * power(N, P - 1))\nprint(power(5, 2))'"
Python 3 program to find time for a given angle.,"'\ndef calcAngle(hh, mm) : \n\thour_angle = 0.5 * (hh * 60 + mm)\n\tminute_angle = 6 * mm\n\tangle = abs(hour_angle - minute_angle)\n\tangle = min(360 - angle, angle)\n\treturn angle'"
write a python function to count number of times a function is called,"'\ndef counter(fn) : \n\tcount = 0\n\tdef inner(*args, **kwargs) : \n\t\tnonlocal count\n\t\tcount += 1\n\t\tprint(f\'Function {fn.__name__} was called {count} times.\')\n\t\treturn fn(*""args, **kwargs)    \n\treturn inner'"
write a python function to remove duplicate items from the list,'\ndef remove_duplicatesinlist(lst) : \n\treturn len(lst) == len(set(lst))'
write a python function to convert list of strings to list of integers,"'\ndef stringlist_to_intlist(sList) :  \n\treturn(list(map(int, sList)))'"
write a python function to map multiple lists using zip,'\ndef map_values(*args) : \n\treturn set(zip(*args))'
write a generator function in python to generate infinite square of numbers using yield,'\ndef nextSquare() :  \n\ti = 1;  '
An Infinite loop to generate squares,'\n\twhile True :  \n\t\tyield i*i\t\t\t\t \n\t\ti += 1'
write a python generator function for generating Fibonacci Numbers,"'\ndef fib(limit) :  \n\t# Initialize first two Fibonacci Numbers  \n\ta, b = 0, 1  \n\t# One by one yield next Fibonacci Number \n\twhile a < limit :  \n\t\tyield a \n\t\ta, b = b, a + b'"
write a python program which takes user input tuple and prints length of each tuple element,"'\nuserInput = input(""Enter a tuple : "")\nx = map(lambda x : len(x), tuple(x.strip() for x in userInput.split(\',\')))\nprint(list(x))'"
write a python function using list comprehension to find even numbers in a list,'\ndef find_evennumbers(input_list) : \n\tlist_using_comp = [var for var in input_list if var % 2 == 0] \n\treturn list_using_comp'
write a python function to return dictionary of two lists using zip,"'\ndef dict_using_comp(list1, list2) : \n\tdict_using_comp = {key : value for (key, value) in zip(list1, list2)} \n\treturn dict_using_comp'"
