src,trg
Write a function to return the mean of numbers in a list,"def cal _ mean ( num _ list : list )  -  > float : 
    if num _ list : 
        return sum ( num _ list )  / len ( num _ list ) 
    else : 
        return None"
Write a function to return the area of a equilateral triangle,"def cal _ eq _ triangle _ area ( a : float )  -  > float : 
    if a : 
        return  ( 3 *  *  ( 1 / 2 )  )  *  ( a *  * 2 )  / 4
    else : 
        return None"
Write a function to return the area of a right angle triangle,"def cal _ rt _ triangle _ area ( base : float , height : float )  -  > float : 
    if base and height : 
        return  ( base * height )  / 2
    else : 
        return None"
Write a function to return the cartisian distance of a point from origin,"def cal _ dist _ from _ orign ( x : float , y : float )  -  > float : 
    return  ( x *  * 2 + y *  * 2 )  *  *  ( 1 / 2 ) "
Write a function to return the cartisian distance between two points,"def cal _ cart _ distance ( x1 : float , y1 : float , x2 : float , y2 : float )  -  > float : 
    return  (  ( x1 - x2 )  *  * 2 +  ( y1 - y2 )  *  * 2 )  *  *  ( 1 / 2 ) "
Write a function to return the type roots of a quadratic equation ax**2 + bx + c = 0,"def root _ type ( a : float , b : float , c : float )  : 
    if b *  * 2 - 4 * a * c  >  =  0 : 
        return 'real'
    else : 
        return 'imaginary'"
Write a function to return the sum of the roots of a quadratic equation ax**2 + bx + c = 0,"def sum _ of _ roots ( a : float , c : float )  : 
    if a : 
        return c / a
    else : 
        return None"
Write a function to return the product of the roots of a quadratic equation ax**2 + bx + c = 0,"def prod _ of _ roots ( a : float , b : float )  : 
    if a : 
        return  - b / a
    else : 
        return None"
Write a function to return the profit or loss based on cost price and selling price,"def find _ profit _ or _ loss ( cp , sp )  : 
    if cp  >  sp : 
        return 'loss' ,  cp - sp
    elif cp  <  sp : 
        return 'profit' ,  sp - cp
    else : 
        return 'no profit or loss' ,  0"
Write a function to return the area of a rectangle,"def cal _ area _ rect ( length ,  breadth )  : 
    return length * breadth"
Write a function to return the area of a square,"def cal _ area _ square ( side )  : 
    return side *  * 2"
Write a function to return the area of a rhombus with diagonals q1 and q2,"def cal _ area _ rhombus ( q1 , q2 )  : 
    return  ( q1 * q2 )  / 2"
Write a function to return the area of a trapezium with base a base b and height h between parallel sides,"def cal _ area _ trapezium ( a , b , h )  : 
    return h *  ( a + b )  / 2"
Write a function to return the area of a circle of raidus r,"def cal _ area _ circle ( r )  : 
    pi  =  3 . 14
    return pi * r *  * 2"
Write a function to return the circumference of a circle,"def cal _ circumference ( r )  : 
    pi  =  3 . 14
    return 2 * pi * r"
Write a function to return the perimeter of a rectangle,"def cal _ perimeter _ rect ( length ,  bredth )  : 
    return 2 *  ( length + bredth ) "
Write a function to return the perimeter of a triangle,"def cal _ perimeter _ triangle ( s1 , s2 , s3 )  : 
    return s1 + s2 + s3"
Write a function to return the perimeter of a square,"def cal _ perimeter _ square ( side )  : 
    return 4 * side"
Write a function to return the perimeter of an equilateral triangle,"def cal _ perimeter _ eq _ triangle ( a )  : 
    return 3 * a"
Write a function to return the perimeter of a isoscales triangle,"def cal _ perimeter _ iso _ triangle ( s1 , s2 )  : 
    return 2 * s1 + s2"
Write a function to return the area of an ellipse,"def cal _ area _ ellipse ( minor ,  major )  : 
    pi  =  3 . 14
    return pi *  ( minor * major ) "
Write a function to return the lateral surface area of a cylinder,"def cal _ cylinder _ lat _ surf _ area ( height , radius )  : 
    pi = 3 . 14
    return 2 * pi * radius * height"
Write a function to return the curved surface area of a cone,"def cal _ cone _ curved _ surf _ area ( slant _ height , radius )  : 
    pi = 3 . 14
    return pi * radius * slant _ height"
Write a function to return the total surface area of a cube of side a,"def cal _ surface _ area _ cube ( a )  : 
    return 6 *  ( a *  * 2 ) "
"Write a function to return the total surface area of a cuboid of length l, bredth b and height h","def cal _ surface _ area _ cuboid ( l , b , h )  : 
    return 2 *  ( l * b + b * h + h * l ) "
Write a function to return the surface area of a sphere,"def cal _ area _ sphere ( radius )  : 
    pi  =  3 . 14
    return 4 * pi *  ( radius *  * 2 ) "
Write a function to return the surface area of a hemi-sphere,"def cal _ area _ hemisphere ( radius )  : 
    pi  =  3 . 14
    return 2 * pi *  ( radius *  * 2 ) "
Write a function to return the total surface area of a cylinder,"def cal _ cylinder _ surf _ area ( height , radius )  : 
    pi = 3 . 14
    return 2 * pi * radius *  * 2 *  + 2 * pi * radius * height"
Write a function to return the lateral surface area of a cone,"def cal _ cone _ lateral _ surf _ area ( height , radius )  : 
    pi = 3 . 14
    return pi * radius *  (  (  ( height *  * 2 )  +  ( radius *  * 2 )  )  *  *  ( 1 / 2 )  ) "
Write a function to return the volume of a cylinder,"def cal _ cylinder _ volume ( height ,  radius )  : 
    pi = 3 . 14
    return pi *  ( radius *  * 2 )  * height"
Write a function to return the volume of a cone,"def cal _ cone _ volume ( height , radius )  : 
    pi = 3 . 14
    return pi *  ( radius *  * 2 )  * height / 3"
Write a function to return the volume of a hemi sphere,"def cal _ hemisphere _ volume ( radius : float )  -  > float : 
    pi = 3 . 14
    return  ( 2 / 3 )  * pi *  ( radius *  * 3 ) "
Write a function to return the volume of a sphere,"def cal _ sphere _ volume ( radius : float )  -  > float : 
    pi = 3 . 14
    return  ( 4 / 3 )  * pi *  ( radius *  * 3 ) "
Write a function to return the volume of a cuboid,"def cal _ cuboid _ volume ( length : float ,  breadth : float ,  height : float )  -  > float : 
    return length * breadth * height"
Write a function to return the volume of a cube,"def cal _ cube _ volume ( side : float )  -  > float : 
    return side *  * 3"
Write a function to return the speed of moving object based of distance travelled in given time,"def cal _ speed ( distance : float , time : float )  -  > float : 
    return distance / time"
Write a function to return the distance covered by a moving object based on speend and given time,"def cal _ distance ( time : float , speed : float )  -  > float : 
    return time * speed"
Write a function to return the time taken by a given of moving object based of distance travelled in given time,"def cal _ time ( distance : float , speed : float )  -  > float : 
    return distance / speed"
Write a function to return the torque when a force f is applied at angle thea and distance for axis of rotation to place force applied is r,"def cal _ torque ( force : float , theta : float , r : float )  -  > float : 
    import math
    return force * r * math . sin ( theta ) "
Write a function to return the angualr veolcity based on augualr distance travelled in radian unit and time taken,"def cal _ angular _ velocity ( angular _ dist : float , time : float )  -  > float : 
    return angular _ dist / time"
Write a function to calculate the focal length of a lense buy the distance of object and distance of image from lense,"def cal _ focal _ length _ of _ lense ( u : float , v : float )  -  > float : 
    return  ( u * v )  /  ( u + v ) "
Write a function to calculate the gravitational force between two objects of mass m1 and m2 and distance of r between them,"def cal _ gforce ( mass1 : float , mass2 : float ,  distance : float )  -  > float : 
    g  =  6 . 674 *  ( 10 )  *  *  (  - 11 ) 
    return  ( g * mass1 * mass2 )  /  ( distance *  * 2 ) "
Write a function to calculate the current in the curcit where the resistance is R and voltage is V,"def cal _ current ( resistance : float ,  voltage : float )  -  > float : 
    return voltage / resistance"
Write a function to calculate the total capacitance of capacitors in parallel in a given list,"def cal _ total _ cap _ in _ parallel ( cap _ list : list )  -  > float : 
    return sum ( cap _ list ) "
Write a function to calculate the total resistance of resistances in parallel in a given list,"def cal _ total _ res _ in _ parallel ( res _ list : list )  -  > float : 
    return sum (  [ 1 / r for r in res _ list ]  ) "
Write a function to calculate the total resistance of resistances in series in a given list,"def cal _ total _ res _ in _ series ( res _ list : list )  -  > float : 
    return sum ( res _ list ) "
Write a function to calculate the moment of inertia of a ring of mass M and radius R,"def cal _ mi _ ring ( mass : float , radius : float )  -  > float : 
    return mass *  ( radius *  * 2 ) "
Write a function to calculate the moment of inertia of a sphere of mass M and radius R,"def cal _ mi _ sphere ( mass : float , radius : float )  -  > float : 
    return  ( 7 / 5 )  * mass *  ( radius *  * 2 ) "
"Write a function to calculate the pressure P of ideal gas based on ideal gas equation - Volume V, and Temperatue T are given","def find _ pressure _ of _ ideal _ gas ( volume : float ,  temp : float , n : float )  -  > float : 
    r  =  8 . 3145  #  gas constant R
    return  ( n * r * temp )  / volume"
Write a function to calculate the volume V of ideal gas based on ideal gas equation Pressure P and Tempreature T given,"def find _ volume _ of _ ideal _ gas ( pressure : float ,  temp : float , n : float )  -  > float : 
    r  =  8 . 3145  #  gas constant R
    return  ( n * r * temp )  / pressure"
Write a function to calculate the Temprature T of ideal gas based on ideal gas equation Pressure P and Volume V given,"def find _ temp _ of _ ideal _ gas ( pressure : float ,  volume : float , n : float )  -  > float : 
    r  =  8 . 3145  #  gas constant R
    return  ( pressure * volume )  / n * r"
"Write a function to calculate the velocity of an object with initial velocity u, time t and acceleration a","def cal _ final _ velocity ( initial _ velocity : float , accelration : float , time : float )  -  > float : 
    return initial _ velocity  +  accelration * time"
"Write a function to calculate the displacement of an object with initial velocity u, time t and acceleration a","def cal _ displacement ( initial _ velocity : float , accelration : float , time : float )  -  > float : 
    return initial _ velocity * time  +   . 5 * accelration *  ( time )  *  * 2"
Write a function to calculate amount of radioactive element left based on initial amount and half life,"def cal _ half _ life ( initail _ quatity : float ,  time _ elapsed : float ,  half _ life : float )  -  > float : 
    return initail _ quatity *  (  ( 1 / 2 )  *  *  ( time _ elapsed / half _ life )  ) "
Write a function to calculate the new selling price based on discount percentage,"def cal _ sp _ after _ discount ( sp : float , discount : float )  -  > float : 
    return sp *  ( 1  -  discount / 100 ) "
"Write a function to calculate the simple interest for principal p, rate r and time in years y","def get _ si ( p : float ,  r : float ,  t : float )  -  > float : 
    return  ( p * r * t )  / 100"
"Write a function to calculate the compound interest for principal p, rate r and time in years y","def get _ ci ( p : float ,  r : float ,  t : float ,  n : float )  -  > float : 
    return round ( p *  (  ( 1 +  ( r /  ( n * 100 )  )  )  *  *  ( n * t )  )   -  p , 2 ) "
Write a function to calculate the energy released by converting mass m in kg to energy,"def cal _ energy _ by _ mass ( mass : float )  -  > float : 
    c  =  300000
    return mass  *   ( c *  * 2 ) "
Write a function to calculate the kinetic energy of an object of mass m and velocity v,"def cal _ ke ( mass : float , velocity : float )  -  > float : 
    return  ( mass *  ( velocity )  *  * 2 )  / 2"
Write a function to calculate the potential energy of an object of mass m at height h,"def cal _ pe ( mass : float , height : float )  -  > float : 
    g  =  9 . 8
    return  ( mass * g * height ) "
Write a function to calculate the electrostatic force between two charged particles with charge q1 and q2 at a distance d apart,"def cal _ electrostatic _ force ( q1 , q2 , d )  : 
    k  =  9 *  ( 10 *  * 9 ) 
    return  ( k * q1 * q2 )  /  ( d *  * 2 ) "
Write a function to calculate the density given mass and volume,"def cal _ density ( mass , volume )  : 
    return  ( mass / volume ) "
Write a function to convert the temprature celsius 'c' to fahrenheit 'f' or fahrenheit to celsius," def temp _ converter ( temp , temp _ given _ in  =  'f' )  : "
Return the converted temprature,"    
    if temp _ given _ in . lower (  )   =  =  'f' :   #  Convert to C
        return  ( temp  -  32 )   *   ( 5 / 9 ) 
    else :   #  Convert to F
        return  ( temp  *  9 / 5 )   +  32"
python program to find power of number using recursion,"def power ( N ,  P )  : 
    if  ( P  =  =  0 or P  =  =  1 )  : 
        return N
    else : 
        return  ( N  *  power ( N ,  P  -  1 )  ) 
print ( power ( 5 ,  2 )  ) "
Python 3 program to find time for a given angle.,"def calcAngle ( hh ,  mm )  : 
    hour _ angle  =  0 . 5  *   ( hh  *  60  +  mm ) 
    minute _ angle  =  6  *  mm
    angle  =  abs ( hour _ angle  -  minute _ angle ) 
    angle  =  min ( 360  -  angle ,  angle ) 
    return angle"
